45054,100,33441172,33136733812
514,101,76815700,33017236492
5223,102,147451980,32737899352
48128,103,14661464,31948122232
37654,104,27595444,31894534712
2453,105,34021384,31834051884
9995,106,85285432,31580997716
5353,107,49003820,30777069316
8100,108,39010576,29863502784
2234,109,29473788,29268218944
10200,110,37150344,28367327612
5087,111,24153716,27765757260
4010,112,37124700,27603054768
1027,113,144016344,27476500240
2811,114,103692864,27207070712
48000,115,24596516,27013825536
43189,116,9570064,26675963224
21221,117,23438976,26580093084
48002,118,13162244,26437548536
3544,119,305767792,26207199972
46336,120,34545148,26177828804
35100,121,23520988,25609220336
5090,122,25551936,25265888024
995,123,34060016,25155107860
41794,124,24853100,25059412808
5432,125,75427052,24898787124
13929,126,21193768,24864720628
23,127,587945440,24852988124
8081,128,40788580,24832372108
5104,129,20362508,24803860528
2153,130,30399552,24210309904
36444,131,21096420,23869175360
11600,132,29996360,23598108444
11202,133,25127960,22973942508
45966,134,21832948,22874556804
9090,135,79175528,22828180080
5083,136,18010988,22773473680
5356,137,17353308,22747606472
11001,138,27569476,22603432580
49150,139,21757176,22545599588
24249,140,20688436,22268753796
5408,141,17171012,22095779348
3075,142,80634872,22026450756
5360,143,16725428,21940065580
5363,144,16877492,21748840468
1299,145,18695452,21518597272
5003,146,19991572,21484267316
752,147,19238716,21422976424
40404,148,22695120,21319306720
5344,149,17214676,21314754804
33890,150,26309632,21292115164
5350,151,16223672,21190214612
1525,152,21411296,20981076924
32776,153,20008116,20877849864
9024,154,37624300,20667896232
2048,155,23769716,20640979092
45824,156,21279388,20561170092
5403,157,15261236,20557719268
20001,158,25754636,20525866344
1751,159,15925672,20488939468
5406,160,15710792,20451267672
32770,161,22525652,20388758932
46998,162,20961360,20229339048
500,163,49154100,20037543868
3391,164,45498156,19933008784
35356,165,18803356,19792556432
10001,166,38766304,19735216580
1433,167,135351184,19676836096
5455,168,19952564,19638068516
2049,169,23540520,19527832208
4984,170,17372180,19388917308
444,171,39330476,19349064676
2222,172,38197352,19287962064
5314,173,16895816,19000381728
5272,174,17208108,18744167624
32774,175,18034032,18625087036
44600,176,16710976,18566156776
5243,177,16879180,18372175016
5000,178,45832016,18339711596
5400,179,16212608,18306053664
43210,180,19183656,18139941712
5091,181,15906252,17960674772
45514,182,21860636,17882891568
3135,183,14851620,17855705724
6701,184,16230304,17852344464
5680,185,15822320,17793499828
47000,186,17878168,17790969244
5675,187,14272628,17513032188
48556,188,12986344,17489315116
5280,189,14882940,17427743344
445,190,319032412,17188682804
5717,191,16553960,17174631160
21,192,200692660,16947057680
38472,193,16576968,16923662368
11201,194,21537984,16878921576
48050,195,15590612,16862813348
1062,196,16553648,16819231332
29169,197,16106824,16733044356
1095,198,15063284,16691677356
37472,199,15764588,16600356908
1473,200,18579168,16541068780
5688,201,16380280,16502206916
5309,202,14542164,16500133168
5671,203,19784656,16491406216
1034,204,16390548,16449726152
35004,205,18703112,16433567840
32768,206,19198780,16417851548
5411,207,13350260,16405274944
1652,208,16993124,16368980800
5254,209,13366816,16364874780
5681,210,13567356,16294328488
22001,211,14994344,16221710324
12000,212,20154780,16130459092
1337,213,32918448,16101408356
7164,214,13384132,16065131220
47624,215,16734052,16016618480
5307,216,13643516,15938430492
20000,217,28703936,15918440140
34378,218,16177844,15875824620
5245,219,12963952,15871129628
47806,220,14373220,15851960188
40023,221,13621844,15748916480
4011,222,17993244,15717171804
2052,223,15854968,15641385832
33434,224,57779136,15571598728
5715,225,12775796,15534241640
32896,226,15179524,15458505304
5842,227,18862036,15452983980
2899,228,16901344,15444867644
7227,229,16765268,15400925296
5250,230,13351840,15399117868
1638,231,15009392,15398484444
3076,232,16824284,15331575340
44322,233,15138876,15306367304
5298,234,13068316,15191263312
23294,235,13069848,15144996544
5300,236,13052972,15131220292
2276,237,18516356,15111743928
603,238,14507340,15101346240
44444,239,18273600,15036878848
32772,240,15895764,14933058484
33060,241,15288160,14907335476
42508,242,14446532,14872626972
5684,243,12890760,14859429452
34980,244,15466164,14833307772
5718,245,12316224,14785137816
5281,246,13558124,14589383848
45002,247,13842028,14530006188
5114,248,12169252,14514675208
2053,249,15378612,14485630148
4080,250,14192036,14483836664
5092,251,11876432,14481166736
36700,252,13848680,14384531512
36443,253,13627064,14384299272
8764,254,16308616,14241344932
47808,255,20130100,14216737316
43190,256,14727344,14114246792
42510,257,13747464,14058255332
754,258,12191804,14003054240
5674,259,12365080,13985953324
35002,260,15509176,13944621500
652,261,12037152,13897911008
1028,262,29929592,13845383200
5310,263,11739608,13749796408
5666,264,13099896,13738197892
45000,265,18427252,13722256072
1815,266,14278360,13717715624
8270,267,12459324,13710544720
30999,268,14881776,13669362164
8383,269,18427160,13588023516
5228,270,116586768,13587846480
6583,271,14735400,13536756612
2590,272,16136000,13477211508
5646,273,11325264,13450277416
2518,274,12333100,13397145204
5696,275,12025472,13395615456
48048,276,13837076,13271277336
4070,277,36343520,13234217064
6784,278,15076384,13207776544
48004,279,13231756,13205458156
5682,280,11095108,13112536500
41230,281,13786968,13077312932
478,282,171393088,13022903476
1283,283,13115980,13003455160
35000,284,15596500,12936782180
36412,285,13202588,12936225696
40842,286,12959492,12904411028
40000,287,26966588,12812739904
36602,288,13095580,12812389720
20222,289,12522956,12789223072
1153,290,14310272,12749883464
36524,291,12465548,12746055956
38000,292,13261504,12681945904
3759,293,14487400,12643695128
43188,294,14906236,12472530412
43000,295,13627888,12434215592
33656,296,11429552,12407590888
5676,297,10990152,12387818864
32249,298,14191880,12298829368
38202,299,12752908,12281532712
36462,300,12220188,12211524432
1222,301,11848136,12164616184
5473,302,13390904,12117885076
2110,303,100085980,12104188408
24006,304,9848444,12082394316
47100,305,13203208,12080642052
49000,306,13375624,11911367100
2362,307,13321344,11893264624
3690,308,27583700,11785741364
2095,309,11944752,11772953496
1440,310,10074540,11759897756
38462,311,12401008,11731786044
1200,312,42017524,11675540396
35006,313,12295668,11654376684
11103,314,14063344,11638380720
9802,315,11007376,11637556616
38638,316,12191148,11554395212
2629,317,12833824,11529628588
1385,318,10414092,11504929476
20014,319,11672548,11495550904
3339,320,11956724,11468115452
10101,321,16567024,11439585104
2025,322,11293868,11399163880
2176,323,13171260,11373357960
38422,324,11892280,11370200136
1220,325,12217456,11348599376
32769,326,14348396,11309584380
5105,327,9921992,11302258728
1152,328,12932104,11281810676
1384,329,10315112,11260777628
1090,330,11412876,11199912940
24321,331,9553880,11188205748
2054,332,12887212,11169972808
34962,333,11471196,11132100896
3942,334,10799476,11127360080
1155,335,10866628,11093957420
7777,336,36034172,11031779920
2572,337,11128528,11022813448
10010,338,13694852,10990562156
4306,339,9967960,10979517248
1607,340,9829120,10896927084
1701,341,14046884,10800894684
24577,342,11578928,10715936128
10805,343,12472364,10706864448
3496,344,14124256,10627731676
5264,345,9864504,10604628684
33000,346,11901956,10588287984
1867,347,10545812,10577203184
9994,348,11242956,10523151960
1984,349,13102076,10467557316
1744,350,16481720,10459719044
2592,351,12556464,10456485444
4195,352,10271856,10448610624
3927,353,10368392,10416766008
435,354,14286480,10400675144
1029,355,11138236,10392577388
1154,356,12841088,10377028316
11208,357,11666032,10367836356
3523,358,9602156,10360039028
8007,359,11478204,10353514936
43438,360,12131580,10346148928
37,361,210856392,10270261696
43440,362,11574052,10269777220
3988,363,10087652,10239504988
1255,364,12459448,10171284428
1340,365,10915512,10163906080
3586,366,9737240,10076227260
3255,367,10012120,10030800452
2501,368,9836368,10018173268
1063,369,9746468,9988716828
22125,370,13029716,9984881104
36001,371,9289472,9980269816
2924,372,12368136,9955436812
465,373,31036700,9860301136
10201,374,12096372,9832827676
2213,375,10474208,9825907456
1911,376,11841256,9804867032
1939,377,8901204,9746419660
1226,378,9661116,9728162472
3585,379,10515040,9727065784
3130,380,9929064,9638900520
1232,381,10059272,9595207024
2503,382,9461016,9580205096
1544,383,10103112,9576375428
1033,384,10753076,9556762700
9801,385,9272176,9537757744
2497,386,10356472,9519973960
3497,387,11792104,9438043244
35354,388,10686900,9429717060
12300,389,11373908,9423495628
5120,390,11123232,9393058076
1515,391,9324144,9342520980
38412,392,9520260,9260686364
5172,393,15171428,9241596888
9217,394,11864532,9147226224
1819,395,9423268,9112499972
7095,396,9165944,9107219528
3976,397,8422756,9099103416
9800,398,9413832,9012062752
1233,399,8489540,9010571840
45045,400,10862276,9005307952
1206,401,11115072,8981665572
2145,402,12201568,8902558256
10809,403,10266396,8875716964
1793,404,8521360,8870418364
2205,405,9493256,8847529504
10439,406,9079540,8782849004
14500,407,9382452,8759656744
5679,408,19858468,8759542084
1288,409,8561008,8702480828
2020,410,11624612,8694350520
6697,411,9851136,8686646004
3954,412,8422416,8561100028
2426,413,22167748,8553804268
3937,414,8387528,8536088568
10102,415,11004504,8510671676
1241,416,9439136,8504720364
13224,417,11037012,8496897328
1356,418,8712260,8493638976
587,419,22027764,8488141008
1190,420,9726948,8446530008
1185,421,9004528,8420554228
2486,422,9213564,8393420948
1328,423,9168356,8384772532
6657,424,9787588,8379925468
10117,425,8812156,8368693528
5349,426,8864316,8339733696
32767,427,91859284,8308776024
2177,428,10150880,8304752136
1631,429,8570696,8294783140
1395,430,8444368,8287240992
1293,431,9282548,8281225132
1377,432,7836916,8253102380
32811,433,8208900,8242132184
1664,434,11266992,8229381256
5065,435,10108372,8226939664
10443,436,14518276,8196857160
2129,437,8866208,8178624728
1851,438,8790384,8166679648
1106,439,8728328,8133170000
1138,440,9508904,8109252124
1316,441,11293368,8106247536
3584,442,8659360,8104708196
5050,443,12454728,8096946388
12002,444,9475188,8095496064
1350,445,9204316,8089420228
1604,446,11978204,8046845916
3407,447,8355784,8042645136
1231,448,8430372,8040950592
1088,449,9625304,7992267968
1374,450,8743576,7985717756
16000,451,10672216,7975915540
3802,452,10883512,7954391216
1900,453,40668328,7926466844
10880,454,10666164,7924737336
2055,455,14935884,7921927808
1310,456,9281488,7915807656
11106,457,9120532,7904232132
1411,458,9598720,7890668896
2371,459,10492744,7879945140
6699,460,10442568,7878810372
2083,461,12236992,7847853200
1905,462,8126004,7843535500
2225,463,8589392,7825867996
11971,464,8313480,7820521100
1472,465,8103428,7804845160
1201,466,9108700,7801141868
16900,467,8858028,7790446032
2785,468,9025524,7773345192
2233,469,10050568,7770512872
1405,470,8139976,7765037648
1196,471,8981708,7733693504
1583,472,8187608,7730680420
3587,473,7415084,7725349852
4379,474,42115304,7708512748
1551,475,7793728,7704719700
5555,476,89094764,7694127080
11104,477,9370248,7693584928
389,478,69296696,7674230432
1836,479,9105552,7672343624
1133,480,9374716,7635677164
4569,481,9368632,7631736696
5364,482,22838080,7614539724
1580,483,7563512,7611147028
5073,484,8675180,7607530016
1039,485,8638736,7601756112
1125,486,9038272,7599757592
5722,487,10979996,7597061504
1177,488,9081816,7596940388
1252,489,8446112,7574449280
11235,490,9076672,7572189404
1186,491,7966696,7568037908
1057,492,8338680,7563428572
1947,493,9711716,7557365896
2186,494,8100240,7551742416
1697,495,7301820,7531301764
10004,496,9918060,7499517796
32801,497,7806292,7481034044
6696,498,7656728,7463211812
2585,499,7239692,7411408568
3970,500,7322388,7388219036
1071,501,8416496,7386501604
2680,502,8027412,7383541204
3744,503,9279900,7378273808
12865,504,8876844,7348473064
1500,505,9831800,7346870356
1151,506,7058928,7330561884
1047,507,9081348,7315790176
9010,508,11630916,7301907208
4003,509,10717256,7288568720
1366,510,7381148,7277007152
22305,511,7063364,7276117008
2792,512,6999492,7274314460
3656,513,6751880,7263428856
1158,514,9333668,7244219120
2367,515,7648472,7243892924
2104,516,14936688,7243019060
10002,517,10416592,7242604868
6064,518,9404484,7231356432
2489,519,8390808,7220565172
10020,520,9652064,7211473524
2382,521,10116504,7210778412
2377,522,8571740,7178407396
1596,523,8060240,7168861468
3134,524,7249248,7167900236
1050,525,8767848,7164024240
1129,526,7410604,7163002412
4395,527,7757824,7153290096
13,528,135951988,7153061148
1672,529,8809060,7129096504
4449,530,7524856,7126569280
1529,531,7931332,7114507884
8243,532,7899536,7098489108
22347,533,6762020,7081117312
1335,534,7475344,7079075840
1156,535,8732632,7076785764
38001,536,8266744,7064925084
8450,537,6960140,7064854680
5502,538,10206016,7049643344
1044,539,10840320,7021249708
1951,540,10649720,7012218396
5056,541,11579400,7002996956
1570,542,7485556,7001346632
1429,543,7406732,6981572284
1235,544,8948452,6966847600
2473,545,6936740,6961806716
10003,546,9991348,6951139044
36865,547,7172392,6944807780
1516,548,8203012,6938973544
1642,549,7081556,6926617380
3969,550,7690792,6919881700
1762,551,7307048,6904348572
2770,552,7678120,6901080140
7019,553,9794780,6887887720
1373,554,7953896,6858699828
3702,555,28972796,6837506892
1646,556,7505052,6825168844
1481,557,7317420,6822636160
1230,558,30409340,6794691952
2355,559,8837764,6782833044
1383,560,7511952,6772563148
1055,561,7245388,6760804384
1543,562,7396060,6743353728
2257,563,8737332,6740244852
5781,564,7752668,6737401244
8206,565,6778668,6735077984
11998,566,7692696,6731551444
6510,567,9194812,6728993104
2326,568,7106860,6711970864
1550,569,7332776,6700529052
4176,570,7504352,6694997680
1159,571,7077360,6684043636
1038,572,7545416,6648509740
1678,573,7042400,6647751612
1089,574,7639520,6635503072
1092,575,7645572,6618194664
1103,576,7464756,6614457568
5059,577,7620600,6611674388
21000,578,8320800,6605554820
10103,579,8045192,6599337288
1148,580,15115376,6579413248
1445,581,7868796,6559957812
27017,582,20308632,6549316928
1410,583,6989300,6504129600
1093,584,7869400,6498891376
47001,585,6988768,6498417732
1042,586,11550196,6494996636
2102,587,13904004,6492250204
5315,588,7468900,6487289604
1102,589,6866820,6473443640
25001,590,7413440,6472290336
1271,591,8604368,6471963584
1992,592,7519952,6466532340
1273,593,6512336,6456583776
12001,594,8818484,6455297436
1417,595,7093024,6439804300
1110,596,9202168,6432073956
1492,597,6748648,6423591704
1163,598,7668088,6417738964
35355,599,8425008,6411635716
1669,600,6718976,6401722580
2057,601,7463352,6393128628
1101,602,7634644,6386435172
16368,603,6910400,6385891264
1161,604,6952604,6385687456
32400,605,7703508,6378984780
1575,606,9207320,6370750216
1633,607,7321152,6366132488
3086,608,7464092,6356564076
1208,609,6519284,6353219060
6672,610,24549564,6352878160
9093,611,21132712,6343284760
3683,612,5839648,6341197080
1349,613,6970844,6337242104
3047,614,7178280,6336544776
1037,615,7964968,6333244380
2432,616,7470040,6324168428
4106,617,7531364,6315993872
1714,618,6810372,6313926296
3080,619,6075752,6311721264
5054,620,7912688,6305439380
1537,621,7845020,6304936616
2761,622,6679632,6299012204
7117,623,7362832,6290695920
8097,624,8124248,6285005592
1485,625,7225076,6275481048
5726,626,7824536,6262913912
10810,627,7525252,6262190140
1164,628,7492252,6257601244
7734,629,8276268,6256432860
1917,630,6827308,6237303728
34963,631,7121584,6232686392
1079,632,7164288,6223900920
3233,633,8211520,6222713764
1653,634,8636672,6219804968
3315,635,10159964,6214524904
3608,636,6733316,6213775896
11211,637,28512012,6212966084
1115,638,6935972,6205921640
1061,639,6867952,6205153408
1409,640,6746928,6198451544
1202,641,6774164,6184795396
3968,642,6954132,6176943512
1105,643,6929080,6172246228
2405,644,7953428,6170647412
35005,645,6955240,6169514504
5064,646,7902232,6165857016
10009,647,7831916,6164164456
40843,648,6961156,6163981080
18136,649,5886716,6149709948
1625,650,6124072,6146394676
1594,651,6354356,6139641544
1617,652,7559624,6133024356
10104,653,8089360,6125514084
1432,654,7318560,6120474532
2817,655,6708712,6112417848
1572,656,7108200,6098823328
34567,657,9025936,6096095576
1506,658,6336408,6093554116
2070,659,6973612,6086271280
6549,660,6975220,6078003912
1307,661,6566984,6077352220
1367,662,6051084,6075489200
1770,663,6847720,6070059864
10008,664,9847772,6069904200
1456,665,6231184,6068295116
11796,666,8168344,6065356676
2647,667,5753712,6061227804
1217,668,6614500,6054574940
5080,669,7926904,6049503120
1901,670,9142364,6047650736
7031,671,8627356,6046524584
11111,672,8899932,6042174396
4711,673,8616524,6033009792
1174,674,6425872,6031721972
1364,675,6639320,6028381412
5044,676,7914024,6023971520
5062,677,9103096,6020676024
40853,678,8886668,6017059072
5604,679,6854540,6015214724
1114,680,6799044,6014564856
3979,681,7778840,6006672452
6464,682,10542748,6005550096
3706,683,6543944,6003747540
1805,684,7653372,5996064948
3972,685,6726120,5991602120
1443,686,8439640,5991290884
1597,687,7420020,5986784444
2178,688,7974120,5976687172
1223,689,6400472,5975474556
1142,690,6401472,5973796628
1782,691,6625520,5968465268
1477,692,6115732,5955930612
4593,693,7262672,5950103768
1759,694,6748752,5944764720
5304,695,6366804,5941603136
11108,696,7515964,5941194940
3251,697,6157956,5940444644
7072,698,7032068,5938190924
23457,699,6350568,5926794752
1209,700,6516568,5926609956
6678,701,6916852,5922515392
6514,702,8575524,5921570280
1059,703,7126404,5917698816
3145,704,6782920,5916109808
6403,705,7951712,5910024328
3676,706,6320996,5908049680
11163,707,6310984,5905063792
1934,708,7996988,5903551396
2014,709,6820628,5900918524
2928,710,7635956,5900666652
1768,711,6012768,5897408852
1119,712,8966692,5891189084
1046,713,9173988,5883492932
8891,714,6779180,5881912000
2420,715,6606156,5879893468
4348,716,6793016,5879152688
1620,717,6362348,5877386224
2208,718,7249668,5877360304
1300,719,6708356,5870124036
8732,720,6564776,5848463364
1108,721,6476524,5841965124
5063,722,8073524,5841201004
4740,723,6890924,5840750276
1060,724,7103576,5839690248
1072,725,6779132,5831308356
44445,726,6949112,5831009836
1073,727,7145292,5828075424
10321,728,6482616,5822548228
4427,729,7300384,5822285024
2778,730,8034716,5821083840
13783,731,6894152,5820724124
1860,732,7730304,5810619276
8200,733,25375848,5806558852
1117,734,6288016,5801487896
1041,735,7860652,5795534028
1267,736,6923344,5793606044
8888,737,49162488,5780799440
3025,738,7931508,5774250616
11751,739,7516772,5753330476
1179,740,6966984,5743051540
3382,741,11248004,5741887656
5567,742,6517184,5741692032
1036,743,7103304,5736035220
8090,744,20949248,5735224316
1674,745,6083732,5733911712
11999,746,5831536,5728760116
1167,747,6471128,5723455160
1304,748,6056244,5723324988
1097,749,7596536,5721812996
1070,750,7474576,5719750660
1282,751,6420444,5708174568
1218,752,6398052,5695635668
1458,753,7854220,5695322476
1689,754,6294988,5690278604
1165,755,5989972,5689880800
10006,756,7774528,5686849276
2437,757,7104808,5684606620
1626,758,6079720,5678356096
19790,759,6645484,5672059572
3200,760,8617832,5668949968
1320,761,7012372,5659416656
16161,762,7221736,5654495304
10107,763,6184088,5650099016
1468,764,6393288,5647507040
11489,765,6186744,5638627568
437,766,8277660,5634355044
3846,767,7176616,5633712052
2809,768,5997308,5630462256
1401,769,5932784,5625351152
1522,770,6407992,5624268696
11162,771,6245892,5621695592
1309,772,5979084,5617035616
1141,773,6979636,5609095992
4990,774,6134760,5605014372
1470,775,5781944,5604267224
1224,776,6590976,5600596224
19788,777,6188900,5600438156
1160,778,6905564,5598746632
2434,779,6049936,5592997692
1370,780,5990208,5574553624
1732,781,5772976,5571482656
3394,782,14744584,5568738284
1053,783,6650316,5567366060
3295,784,5912516,5555452992
1660,785,5793652,5548246720
1331,786,6976844,5547824616
1584,787,5765176,5545977032
2152,788,8133316,5544101008
3974,789,6140052,5539392156
39681,790,5867480,5537569920
1347,791,6911944,5537101972
1587,792,6302204,5535912440
1112,793,7076684,5533712024
3803,794,5794136,5527238724
1058,795,6630656,5524516820
2282,796,6697708,5522358652
6112,797,15128420,5519135216
13400,798,5984712,5511953900
1981,799,7865012,5511698332
7166,800,6705040,5508715376
1937,801,7270476,5506788756
6999,802,7383988,5499558856
1568,803,6282180,5496484840
1172,804,6446880,5491606688
1166,805,7844844,5486483072
1658,806,5474960,5484636192
1173,807,5898456,5459426192
5074,808,7628168,5458045956
161,809,45809900,5457926300
4083,810,5581220,5457845684
1135,811,6461160,5454894768
3841,812,6508004,5452999832
3030,813,6672988,5450716216
3977,814,6395000,5447718764
8003,815,7256948,5445234876
10933,816,6658308,5441947944
11112,817,7807288,5436337776
10540,818,7169084,5433927964
1198,819,6302820,5433084912
1677,820,5760320,5419134880
9902,821,6569760,5416952896
1884,822,6276748,5412635968
10005,823,8076040,5409546528
3088,824,11649712,5408315428
1490,825,7521724,5401774756
11430,826,6643580,5397676776
18181,827,5413632,5397399920
1534,828,6616220,5396490172
32777,829,7502432,5392677164
1171,830,5909476,5390461476
5785,831,6372736,5377628872
4111,832,8436488,5377411740
1248,833,7359352,5374088244
25006,834,6189456,5370942280
1579,835,5767272,5362930952
2563,836,6392460,5362580916
1542,837,6425464,5362500924
17223,838,5125764,5360883672
1526,839,5622132,5359497812
753,840,5242296,5353869436
1168,841,6059132,5352300900
8204,842,6632664,5350626732
1828,843,7853788,5340269196
1341,844,5771944,5338568180
2034,845,5796952,5333517644
1600,846,6140364,5325212088
19998,847,6535432,5322332356
6868,848,7904256,5315138596
1558,849,5905592,5314676640
7443,850,22046872,5309664840
1318,851,7436760,5309533948
17234,852,6040028,5309489172
2392,853,5850888,5308599304
8313,854,5586608,5302596736
1897,855,6142792,5300700204
2468,856,6726088,5297257008
11367,857,6229792,5292094112
2044,858,5958480,5290930704
2435,859,7505616,5289049776
3973,860,6038988,5288764720
6801,861,5987856,5283571384
1886,862,6118596,5257454868
10113,863,5995612,5247712920
1621,864,5665024,5240022336
1376,865,6249776,5238722704
1431,866,6089460,5237179460
3866,867,7527132,5234692176
2862,868,5399308,5234344812
41111,869,6125328,5234218016
2068,870,6232640,5234125608
32775,871,6882060,5230613584
2135,872,7018964,5225286900
2353,873,5521756,5224374448
1906,874,5799552,5223807708
2067,875,8168088,5218833772
1655,876,6276876,5215805112
2389,877,6810156,5215110856
1769,878,6491548,5213872604
3364,879,6249920,5212944220
10543,880,6211460,5206824852
1425,881,5539128,5205688560
5066,882,6280592,5205223616
7200,883,6128156,5203291076
2003,884,6356260,5202580388
1476,885,5665972,5189619992
13724,886,6192420,5182691004
1111,887,8232360,5182623324
2635,888,7332488,5182150900
5222,889,19015656,5178420920
1461,890,5781764,5166108788
11371,891,7171416,5163031580
1169,892,5930344,5162873888
1317,893,5338448,5162761740
1668,894,6311668,5161829076
1219,895,6229568,5158332856
1698,896,5413092,5156201788
7962,897,6240360,5154907860
2698,898,5695936,5146113608
1298,899,5579808,5139021688
6509,900,5755924,5137874316
1184,901,5561100,5137359172
1052,902,6897920,5123103028
2191,903,7775556,5121529976
4843,904,8787056,5118201464
4314,905,5453272,5116968240
7401,906,6924496,5115729188
1459,907,5743324,5110084704
1295,908,5447264,5107931520
9628,909,6513280,5106796640
1066,910,6501188,5097992152
6122,911,6001516,5094394136
1589,912,6461664,5093408100
1134,913,6183500,5090459492
6769,914,5139980,5089773212
1324,915,5811428,5088723856
5317,916,6591360,5084351600
2368,917,7452884,5083623368
1286,918,5618352,5070713116
3887,919,6236112,5070019684
12007,920,5781472,5067860348
1539,921,5522188,5065211360
2116,922,6131696,5061437652
11967,923,5342152,5054458732
1736,924,7063080,5051772036
3772,925,6885536,5048006388
3552,926,6167012,5043572696
1991,927,6450320,5042068028
24000,928,6923572,5042009076
12168,929,5701828,5038899072
6432,930,6276016,5037523800
32773,931,6900856,5034139964
2022,932,6067668,5022486972
1495,933,8972252,5020840696
5055,934,6001512,5019807356
1479,935,5709968,5011472200
25901,936,5671708,5004852744
12302,937,5191280,5000636692
1894,938,6986556,4997601568
10110,939,5907148,4989964240
1504,940,5661832,4988488404
2512,941,6099968,4986624080
1080,942,10963532,4983743904
2119,943,6101800,4970999832
9753,944,5961172,4957715412
3674,945,6214668,4956912508
3838,946,7108620,4954714840
20480,947,6514500,4954009096
4659,948,6704964,4951126292
1408,949,6900860,4941221360
1775,950,5585808,4939824860
2009,951,6844052,4933165156
1586,952,5372560,4933164160
6785,953,6284764,4932193796
2853,954,5844928,4926877240
1321,955,5480080,4916702400
2120,956,5757344,4916677204
1755,957,6373040,4909123908
3511,958,6322548,4908532420
9666,959,6768564,4907612316
2502,960,5982428,4907276680
10542,961,7324840,4906310444
1043,962,7268888,4904383664
1665,963,5535180,4904108248
10080,964,9040964,4901357244
4671,965,6741696,4900483988
2852,966,5991380,4899572496
1140,967,5884224,4891877264
1938,968,6303444,4891797152
6346,969,8020716,4891496740
10161,970,6186692,4890725604
1131,971,6348608,4890298864
10051,972,5936444,4884809448
1113,973,5537204,4883267468
11723,974,6444316,4880813720
1448,975,5401056,4879925192
5070,976,6730040,4879393348
10081,977,5847172,4879314612
3719,978,5116580,4878844276
3436,979,5678676,4875691964
1238,980,7679116,4872790208
4669,981,7687152,4871012312
1098,982,5249272,4869780880
1422,983,5136192,4868571760
2444,984,5464396,4862581176
1296,985,5173728,4861536700
6077,986,8062500,4859400664
2401,987,6099960,4855902264
3876,988,5511868,4854889652
1400,989,6452484,4848371132
3239,990,6377792,4845829448
1802,991,6031748,4843093624
3203,992,5986096,4842851240
11997,993,5416416,4840077400
2329,994,5834628,4838850548
4603,995,6825248,4834033356
1246,996,5824200,4832225764
21801,997,5024404,4825616296
1285,998,5525228,4824665160
3023,999,6098752,4823180332
1292,1000,5246504,4819166112
